buyer_id,total_transactions,total_amount_spent,on_time_payments,late_payments,bnpl_used,bnpl_default,target
622,4,4031.141116022641,29,8,0,0,1
623,16,3954.94277219435,23,1,1,0,1
624,24,2597.6577689120804,13,2,0,1,1
625,16,1570.3287062366558,15,5,0,0,0
626,23,841.194993867112,27,9,1,1,1
627,2,1494.906220347672,19,2,0,0,1
628,17,1942.2589874527816,20,3,0,0,0
629,28,3805.919475203441,14,8,0,1,0
630,27,2744.3427656254466,21,8,0,0,1
631,20,479.66977012186516,13,9,1,0,1
632,24,188.34214389866997,12,4,1,0,1
633,12,601.4276797169094,24,6,0,1,0
634,18,2111.443697117159,29,8,1,0,0
635,3,4672.645293540189,23,7,0,0,1
636,28,3223.2721579251856,9,6,1,0,0
637,1,4028.946909390024,27,7,1,0,1
638,1,2385.235513072288,3,4,0,1,1
639,29,1872.1638076557097,11,4,0,1,0
640,19,631.1618263114514,10,4,0,1,0
641,11,4392.071808712404,1,0,0,0,0
642,5,3937.484142236724,17,5,1,1,0
643,12,923.7786782288531,28,4,0,1,1
644,3,2610.0767629936763,26,7,1,0,1
645,1,2488.1365588140998,13,7,1,0,0
646,1,3162.9486081639902,14,1,0,0,1
647,8,4736.31578055718,1,5,1,1,0
648,10,2940.88006463615,2,9,0,0,0
649,11,2747.0646072152313,2,9,0,1,1
650,12,346.5823713798533,7,5,1,0,0
651,29,408.2466324883173,9,2,0,1,1
652,13,1017.9992775012655,24,0,0,0,0
653,12,259.1067812895666,4,6,0,0,1
654,14,3742.4291882930606,2,9,1,1,0
655,2,3644.3184895704194,19,4,1,0,1
656,29,766.6755487150505,26,9,0,1,0
657,19,4196.786613896877,5,4,0,0,0
658,18,858.4515707459486,9,7,1,1,0
659,3,1575.760376287058,24,4,1,1,1
660,23,1319.9868058906886,13,4,0,0,0
661,17,1924.304783007934,12,0,1,0,0
662,26,1347.8524528608132,19,1,0,0,0
663,8,2495.859539548415,9,4,0,1,0
664,29,2096.2986186379585,10,6,0,1,0
665,26,4934.1905048187,19,2,1,1,1
666,10,374.03911562830575,10,0,1,1,1
667,26,796.6887442980229,12,1,1,1,1
668,2,358.84688015215215,14,2,0,1,0
669,19,3166.6218554136412,8,8,1,1,1
670,9,367.09545932722597,16,7,1,0,0
671,7,4198.554713143004,17,3,0,1,1
672,4,2608.4992903414463,20,7,1,0,1
673,26,2682.337360449515,4,8,0,1,1
674,21,2851.8130877897515,6,2,0,1,0
675,18,936.9871609004326,12,5,1,1,0
676,13,1068.6824852609889,28,7,1,0,0
677,11,1662.204882077723,18,9,0,1,1
678,29,3008.132437527072,7,6,1,1,0
679,24,1129.5771021070511,5,8,1,1,0
680,4,670.02546295298,10,6,1,0,1
681,25,4853.572743450318,6,0,0,0,1
682,21,207.71089256715226,27,8,0,1,0
683,29,4033.217286146506,14,4,1,1,1
684,25,3961.372232917608,6,5,0,1,0
685,4,1556.3491578409703,14,1,1,0,1
686,10,764.5704184358357,12,1,1,1,0
687,5,813.5803688565748,27,3,1,1,0
688,9,3517.414924462243,22,3,1,1,1
689,24,3249.752296322251,26,4,0,0,1
690,3,3935.453803831795,12,6,1,1,0
691,17,4693.657744755613,8,0,0,1,1
692,3,3490.4440800063007,10,9,0,0,0
693,16,863.672529102073,16,3,1,1,1
694,4,1292.8688221505124,20,8,1,1,0
695,18,4226.749281278261,26,7,0,1,1
696,17,1125.599771587622,8,2,1,0,0
697,7,455.35935307695894,9,5,1,0,1
698,24,3546.0722648070273,13,8,0,1,0
699,23,2072.379141901696,29,7,0,0,0
700,5,4608.196257474928,20,6,0,1,1
701,12,3286.2498483589416,17,6,1,1,1
702,17,543.0529911791377,19,0,1,0,0
703,23,4744.497179542937,17,4,0,0,0
704,13,1366.930591837205,7,6,0,0,1
705,23,1752.3412029908002,28,1,1,1,1
706,25,2071.076027049356,1,5,0,1,0
707,3,350.9990523811349,27,1,0,1,0
708,9,2532.925568929964,20,2,1,1,0
709,17,704.2606062689321,29,0,0,0,1
710,17,2064.7546007729234,14,2,1,1,1
711,20,1818.477961161213,17,6,0,0,0
712,16,3886.916408789866,13,4,1,1,1
713,25,4035.5355070003825,29,3,1,1,0
714,22,851.7231237065313,2,7,0,0,0
715,13,1896.1008181582083,27,7,0,0,1
716,27,1929.4304890559754,14,0,0,1,1
717,19,841.9111752868167,1,8,1,0,1
718,17,4012.4221747508336,29,8,0,1,0
719,4,3565.418808843574,5,1,1,1,1
720,12,1032.87075285547,7,1,0,1,1
721,29,1896.9373521096154,19,7,1,1,1
722,9,618.4446217969197,14,5,0,0,0
723,19,3178.212325755915,24,2,1,0,0
724,12,694.7224302882364,14,1,1,0,0
725,9,4931.077426262097,15,4,1,0,1
726,7,3925.3421659705255,5,7,1,1,0
727,28,2012.168892961576,5,5,1,1,0
728,14,2934.9632681688367,29,2,1,0,0
729,20,4565.574899460403,21,8,0,0,1
730,19,2815.086473939548,24,7,1,0,0
731,26,955.0425833499804,2,9,0,1,0
732,15,1955.6464423476807,18,5,0,0,0
733,16,4231.409838645753,28,0,0,1,1
734,21,3256.643778349128,24,1,0,0,0
735,5,3288.5494832356217,9,3,0,0,0
736,3,4347.425279873597,27,1,0,1,0
737,12,4480.467981566273,28,2,0,1,1
738,25,4606.983601719237,10,7,1,0,1
739,20,564.7610469404649,26,8,0,0,0
740,27,2766.2174096191943,18,5,0,1,0
741,21,3728.496653969761,4,3,1,1,0
742,4,3808.9415411223677,8,1,1,1,1
743,21,3072.909389653019,18,6,0,1,1
744,23,917.2579424000035,20,9,1,1,1
745,16,4007.3607143141553,26,6,0,0,1
746,25,3628.545534223234,29,9,1,1,0
747,7,522.0652805902778,29,8,0,0,0
748,13,2372.6681409044436,17,4,1,1,1
749,21,952.4892576568375,16,9,0,1,1
750,10,1753.6375239935621,18,3,1,0,1
751,26,188.59735180785862,7,9,0,0,0
752,7,2061.6163552127155,1,5,1,1,1
753,14,2794.3969136654314,28,1,1,1,1
754,26,3135.9547048527256,1,1,1,1,1
755,5,3351.1026911306794,18,8,1,0,1
756,3,4197.827434202054,4,6,1,0,1
757,23,1155.7682456510772,23,6,0,1,0
758,29,690.360929948493,20,4,0,0,1
759,11,4272.532142299836,21,6,0,1,1
760,11,867.4027929739844,20,8,1,0,0
761,18,4876.324398547357,4,9,1,1,1
762,15,4228.437324053321,25,4,1,1,1
763,12,2554.295368859036,6,8,0,1,1
764,9,4908.964982117924,28,0,0,0,0
765,10,577.1459726292206,3,2,0,1,1
766,26,1585.022229757998,6,6,1,1,0
767,12,3227.299633698996,13,3,1,0,0
768,17,1815.0336555185759,23,1,1,0,1
769,29,4649.02550470588,7,2,0,1,0
770,6,421.56783207130604,24,6,1,1,1
771,7,2792.1179770987264,29,7,1,1,0
772,14,2995.244710236061,4,8,1,1,0
773,13,3298.367806508398,1,5,0,0,0
774,8,1352.7644943258908,6,9,0,1,1
775,10,1886.3754948473359,24,8,0,0,1
776,9,4234.03459535839,5,3,1,1,0
777,18,1055.219567953783,13,4,1,1,1
778,27,4151.652451149474,19,0,0,1,0
779,26,2857.0115722234377,4,8,1,0,1
780,2,3834.7188048510025,24,8,1,0,0
781,5,3596.6760946910103,6,8,1,0,1
782,29,1116.806327385907,13,2,0,1,0
783,5,2887.182408525977,29,9,0,0,1
784,6,4351.843448744953,5,9,0,1,1
785,19,2217.3695603294536,13,9,1,1,1
786,8,4836.294774094252,25,7,0,1,1
787,16,2315.8539904984186,10,2,0,1,1
788,13,799.6496196726349,3,5,0,1,0
789,1,2008.229932380599,23,4,0,1,0
790,22,4763.341791313632,25,7,0,1,1
791,20,1666.6321617652857,27,2,1,1,1
792,17,4353.680983348608,13,0,1,0,0
793,7,4418.12834024126,27,8,1,1,1
794,25,1815.9139692266092,12,9,1,0,1
795,13,507.9625244480974,4,8,1,1,1
796,4,3650.333754878209,10,2,1,1,1
797,4,1626.4102651685316,26,1,0,1,0
798,6,3936.3257098621048,3,3,1,1,1
799,28,2269.008756476122,17,7,1,0,0
800,19,2477.807037478846,9,5,1,0,0
801,29,3911.7560930678305,29,9,1,0,0
802,12,1973.5803222019767,1,0,1,0,0
803,22,2271.323992082281,18,7,1,0,1
804,7,1943.3332969711485,9,4,1,0,0
805,27,1899.9685248586718,21,5,1,1,1
806,10,2677.138226817151,20,4,0,1,1
807,26,4063.1172780556385,25,9,1,0,0
808,19,1872.6647284205728,9,4,1,0,0
809,7,2668.84813063491,2,2,1,0,1
810,3,3386.563894668744,19,3,1,1,1
811,13,1420.2532868879096,28,4,1,1,0
812,13,1459.8617440217236,16,1,0,1,0
813,18,4673.724322414929,3,5,0,1,1
814,28,3645.319409322334,16,1,0,1,0
815,26,2928.2147134942134,21,3,0,0,0
816,20,3273.828266660999,13,0,0,1,1
817,28,243.56727120674998,3,3,1,0,1
818,8,3128.7045312523146,10,6,0,1,1
819,29,2596.5934787985893,22,7,0,0,1
820,9,2774.1734309192348,18,1,0,1,1
821,7,1861.1767514710036,6,2,0,1,1
822,1,499.2220987934153,6,0,1,1,0
823,3,1047.3622446990557,18,6,1,1,1
824,13,4758.649094742092,6,3,0,1,1
825,28,2102.6278551275764,6,9,1,0,1
826,25,2386.747463571234,22,7,1,1,0
827,28,358.2779702818511,28,4,1,1,0
828,17,284.07452476550486,13,8,1,1,1
829,25,3614.1890905291125,14,5,0,1,1
830,24,2736.6638541934453,21,9,1,1,0
831,1,2592.6593226597065,7,1,1,1,0
832,6,1291.3101990710766,13,0,0,1,1
833,21,3749.278584986619,15,0,0,1,0
834,6,924.3592376316102,12,8,1,1,0
835,26,1030.680243938998,21,0,0,0,0
836,12,2357.4896396065496,27,2,0,0,1
837,13,1502.7713243485105,1,1,0,1,0
838,13,1312.5686080424173,28,3,0,1,0
839,29,3261.6644583113252,25,0,1,1,1
840,15,3289.761551570868,3,0,0,1,0
841,21,4140.133642019653,18,3,1,1,0
842,16,2146.7719781675814,26,3,0,0,0
843,22,458.11694602813617,22,6,1,1,1
844,21,1440.9652861151426,8,7,0,0,1
845,11,4902.026769664403,2,7,0,1,1
846,28,3021.6670186402403,4,7,0,1,0
847,5,3577.7117155249994,18,8,1,1,0
848,4,136.05336516453121,28,0,1,1,0
849,3,2639.2080876943523,28,8,0,0,1
850,19,283.8904219058353,25,9,0,0,1
851,20,2889.2280392480952,26,7,0,0,0
852,25,4611.77716321677,13,0,1,0,1
853,18,4845.253739451999,15,6,1,0,1
854,15,2748.7081094057285,2,8,1,1,0
855,9,2345.2035457358584,10,3,1,1,0
856,17,4730.583761817621,2,8,0,0,1
857,14,3400.688176783806,29,0,1,1,1
858,15,418.00646973820636,21,8,1,1,1
859,1,2382.055330570738,12,5,0,1,0
860,21,1277.200590475089,5,3,0,0,1
861,22,2402.0411750985395,12,4,1,0,0
862,22,2331.7813028311725,23,6,1,0,1
863,3,2952.5095337922357,1,9,0,0,1
864,16,1848.1754027113311,28,3,1,1,0
865,23,904.9252023340475,2,7,0,1,0
866,25,2568.2252294907858,27,2,1,1,1
867,11,4167.994133294234,16,1,1,1,1
868,12,3353.6599175312513,27,0,1,1,0
869,10,1758.0025430335577,22,5,0,1,1
870,16,4684.062811518401,2,1,1,0,0
871,8,4569.817099120993,16,7,0,1,0
872,6,1125.807156982084,20,9,0,1,1
873,12,293.1461670897786,26,3,1,1,0
874,24,3732.412670918735,16,8,1,1,0
875,28,4155.2902806108505,6,3,1,1,1
876,21,4842.536373161641,13,3,0,0,1
877,8,4460.198331032722,12,7,1,1,1
878,26,3042.620364211433,23,7,0,1,1
879,28,2697.256462140666,10,4,0,0,1
880,4,236.42115118667283,5,2,1,0,1
881,26,1308.6165895394113,8,1,1,1,1
882,8,2352.1122834913394,6,8,1,1,1
883,26,3179.6691104094825,5,8,1,0,1
884,28,2830.533983260212,20,4,0,1,0
885,18,3738.9163494402837,22,7,1,0,1
886,28,1470.8579613465001,6,6,0,0,0
887,28,2868.267777497119,22,2,1,0,1
888,5,531.8969926148814,17,4,0,1,1
889,9,2126.9610655577144,6,8,0,0,0
890,4,3775.788081477545,17,3,0,0,0
891,27,3497.664181802316,5,2,0,1,0
892,22,4954.149412143677,23,6,1,0,0
893,17,1461.6665173400045,17,7,1,0,1
894,9,2541.1275659524977,29,4,1,1,1
895,1,1714.699027492584,17,7,1,1,1
896,21,2258.9552588899564,29,4,0,1,1
897,20,4299.055636360002,13,8,1,1,1
898,13,3452.6244684235844,22,6,0,1,1
899,28,4423.96183760315,7,4,0,1,0
900,16,1097.2044308262437,22,8,0,1,1
901,29,4379.469477423047,21,4,0,1,0
902,13,392.8351434740837,6,7,0,1,1
903,14,4454.136474142047,29,3,0,1,1
904,3,1712.4615193575667,14,8,0,1,0
905,29,1641.4794037289257,16,5,0,1,1
906,6,2609.234025823453,3,5,0,1,1
907,18,4709.381919843836,9,2,0,1,0
908,19,334.1286869388863,15,2,0,0,0
909,5,1825.931777846652,21,3,1,1,1
910,15,4297.202744548345,18,0,0,1,0
911,25,2040.666939433787,28,5,1,0,0
912,2,1075.8687982256283,10,0,0,0,0
913,10,2181.4914885239177,10,3,0,0,1
914,24,1989.2072573091796,23,6,0,1,0
915,18,4585.539387186846,3,5,0,0,1
916,27,3833.4784411411756,1,7,0,1,0
917,13,2575.0662231456313,3,3,1,1,0
918,5,4943.015776935698,25,8,1,0,0
919,23,2379.859903252024,5,9,0,0,0
920,24,385.36537101934863,7,7,0,0,1
921,1,1385.144176893426,3,4,0,1,1
922,22,2236.7453530746316,4,5,1,0,1
923,1,868.8228583159885,17,4,1,0,0
924,18,4743.069118987811,3,5,0,0,0
925,15,3857.5595993070883,23,0,0,0,0
926,17,1414.607282096086,4,3,0,0,1
927,11,2994.9422142377875,2,8,1,0,0
928,21,3635.100869836903,14,3,0,0,0
929,26,4712.26675164331,5,1,0,0,1
930,25,4420.013210959512,21,5,0,1,0
931,22,2624.4419080772473,2,1,1,0,1
932,27,3895.797836985786,15,2,0,1,1
933,27,2854.5092937551667,11,6,0,0,1
934,17,2808.2490612231463,22,3,0,1,0
935,13,662.2355958571403,10,0,1,1,0
936,1,718.0745242791451,20,8,1,1,0
937,2,2694.7147136100416,1,5,0,0,1
938,9,1417.4215703971324,19,8,1,1,0
939,3,203.0808220562963,14,2,0,1,1
940,1,3641.9120991110403,25,4,1,0,1
941,21,259.1843237818083,26,8,0,0,0
942,16,3016.856521409867,23,5,0,1,0
943,23,2742.0495912238407,29,1,0,0,1
944,6,4847.1919838312415,22,0,1,0,1
945,28,2472.644382803444,14,8,1,0,0
946,17,411.64703825120705,1,0,1,1,0
947,5,2803.271042251662,25,4,0,1,1
948,5,4221.3712360188965,29,0,1,0,1
949,6,4984.561492979055,9,4,0,1,0
950,3,2208.681551076455,17,4,1,0,1
951,21,1669.4638382340383,14,6,0,0,0
952,23,4542.6011550647945,13,6,0,0,0
953,5,1037.0864324729946,13,9,0,0,1
954,21,3115.6016836613403,6,0,0,0,1
955,5,2088.0006784866437,7,8,1,1,0
956,10,301.30358828222086,2,0,0,0,1
957,10,1801.713524097919,26,4,1,1,0
958,19,1399.6197602631055,8,6,0,0,1
959,17,3461.8466543230857,24,7,0,0,1
960,21,4749.073438690399,6,1,0,1,1
961,14,1413.431218155325,25,0,1,1,1
962,9,4076.1831018432404,3,3,0,1,0
963,14,371.26310299820665,18,3,0,1,0
964,1,2736.7929491950845,18,9,0,0,0
965,19,445.69531217848345,22,5,0,0,1
966,13,4676.761656540132,23,0,1,1,0
967,13,3855.121274731212,6,0,0,1,1
968,4,3323.9545649025026,11,2,0,1,1
969,1,4137.0922699608545,3,4,0,1,0
970,17,3272.8469982937995,16,5,1,1,0
971,8,4847.827546154027,5,4,1,1,1
972,2,3598.3939445373803,24,4,0,1,1
973,28,4630.827186953009,22,8,1,1,1
974,8,2633.9462708521264,2,1,0,0,1
975,7,673.615623611127,15,0,1,0,1
976,26,2688.070834972784,16,5,0,1,1
977,26,721.6768575091572,7,8,0,0,0
978,2,3003.218047964385,16,6,1,1,0
979,22,2464.2159965855485,24,7,0,0,1
980,22,3150.61944938063,4,4,0,1,0
981,3,149.2302071686748,28,9,1,0,0
982,27,1054.718409111284,16,3,0,1,0
983,18,2507.5191163694412,17,5,0,0,0
984,12,4757.467451786761,2,2,0,0,0
985,1,1979.6842977402762,16,0,1,1,0
986,22,2179.42292766281,4,3,1,0,0
987,12,3602.0108361324487,7,8,0,0,0
988,5,3058.584510701978,18,3,1,0,1
989,27,1564.7381354818328,6,0,0,0,0
990,25,2113.000338280396,18,3,1,1,1
991,17,1166.729014400439,28,6,1,1,0
992,16,4833.505149738022,7,2,1,1,1
993,15,740.1084696310627,2,9,0,0,1
994,23,1922.0002443754552,19,5,1,1,0
995,15,226.61096387805483,9,0,0,0,1
996,5,1186.7195104743773,29,3,0,0,0
997,21,3924.308578062759,4,2,1,0,0
998,14,1085.7586382155093,14,0,0,1,0
999,2,492.31067239193146,5,2,1,1,0
1000,11,2424.8205812381643,25,3,0,0,1
1001,19,148.8492501991406,7,4,0,0,0
1002,7,515.3541566890326,8,5,0,1,1
1003,6,4057.366760858578,15,1,1,0,1
1004,28,3880.2193898120713,27,1,0,0,0
1005,2,4584.18021998399,19,5,1,1,1
1006,6,4287.125635962672,27,4,0,1,1
1007,18,3447.560259875109,11,0,0,0,1
1008,2,356.4310007732479,20,2,0,1,0
1009,18,3935.9582281346215,23,4,0,0,1
1010,15,4243.002973118746,4,1,1,0,0
1011,27,4015.502514282577,18,0,0,1,0
1012,19,2591.547273009328,14,8,0,0,0
1013,2,1241.2190093824602,26,4,0,1,0
1014,20,4242.116880874761,6,1,0,1,1
1015,25,3663.0977677266783,25,9,1,1,1
1016,6,4905.7297545053725,16,3,0,0,1
1017,1,862.8937290040712,18,2,1,1,0
1018,24,1205.7564569550698,1,6,0,0,0
1019,15,1137.810934419363,8,0,1,0,0
1020,28,3983.4448613445497,1,9,1,1,1
1021,23,1015.845752605579,1,3,0,0,0
1022,10,426.6331661341999,19,6,1,1,1
1023,19,4992.94795226958,21,9,0,1,1
1024,17,221.60433608123083,29,4,0,1,0
1025,5,4192.695894778442,28,3,1,0,0
1026,29,1890.2975235981987,25,3,0,1,1
1027,4,4223.915752813295,27,1,0,1,1
1028,10,2817.6404069346104,10,7,1,1,0
1029,24,4517.993024483165,18,3,0,0,0
1030,17,4638.345633431671,12,1,0,0,0
1031,10,144.5810882758024,28,8,1,1,0
1032,17,469.5196623646625,17,9,1,1,1
1033,28,1326.757774897192,1,6,0,1,0
1034,20,3379.645540181158,8,2,0,0,1
1035,24,4452.53376290638,10,6,1,0,0
1036,5,2353.7155613404175,26,0,0,0,0
1037,2,3074.1682697439005,10,0,1,1,1
1038,6,1023.6492786982495,18,3,0,0,0
1039,21,4044.337486020258,29,3,1,1,1
1040,2,4839.907745632002,9,3,0,0,0
1041,13,1416.1347712815275,25,8,0,1,1
1042,11,2524.647162842677,2,5,1,0,1
1043,11,521.9689414812317,3,2,0,0,1
1044,16,2839.769616668545,2,5,1,0,0
1045,11,2563.6388650487347,6,1,1,0,1
1046,19,807.7387723598802,23,1,1,1,1
1047,15,2266.124444278568,12,6,0,1,0
1048,25,1737.11279522416,22,2,0,1,1
1049,23,2656.9712889954276,19,6,1,0,1
1050,23,2969.706243601116,28,2,1,1,0
1051,16,141.62833517532658,15,1,1,0,0
1052,11,3828.9293164528212,19,3,0,0,0
1053,22,3593.77003012253,12,3,1,0,1
1054,16,1894.8032924119589,18,2,1,1,1
1055,8,359.3860842872095,16,8,0,0,1
1056,4,3799.169444946747,2,5,1,0,0
1057,8,4780.358286342849,11,4,0,0,0
1058,4,1276.7428205078695,12,5,1,0,1
1059,24,1685.2706073114857,5,7,1,1,1
1060,25,1000.6831584608933,27,4,1,1,0
1061,3,2926.9870043897145,27,3,0,1,1
1062,3,858.7228337725293,24,6,0,1,1
1063,27,1845.3503229607593,6,4,0,1,0
1064,29,3515.3637682778885,25,3,1,0,1
1065,18,2844.5683167458074,11,4,1,1,0
1066,29,1993.6665652068828,21,3,1,1,1
1067,26,2159.2230488569553,10,7,1,1,1
1068,19,2854.3433248538245,4,7,0,1,1
1069,19,128.7371666470904,9,0,1,1,1
1070,21,484.6983554226883,12,2,1,0,0
1071,5,4418.164532038757,10,3,0,1,0
1072,18,481.6070465473247,27,1,1,0,1
1073,28,3563.3376214314753,14,4,0,1,1
1074,10,4608.187004134357,5,7,1,0,1
1075,29,1426.3496610784823,1,1,0,0,0
1076,22,1915.4080415916198,5,8,1,1,1
1077,21,2887.7148886391096,16,6,0,1,0
1078,6,4420.373951229065,5,5,0,1,0
1079,1,4715.337377576059,5,7,1,0,1
1080,5,3723.8599157452136,29,1,1,0,0
1081,9,524.4368281880007,18,4,0,1,0
1082,12,3378.855362120769,29,3,0,0,0
1083,26,2110.488237176044,6,7,1,1,0
1084,14,2406.4348975062017,21,0,0,0,0
1085,2,340.82711269136746,18,2,1,1,0
1086,17,1036.2044827971552,28,9,1,0,0
1087,14,3973.516676914874,10,7,1,1,0
1088,26,2324.398281934513,15,4,1,0,0
1089,13,1578.1449839926295,24,3,1,0,0
1090,27,1981.6934624282949,22,5,1,1,0
1091,9,4286.557615295833,11,4,0,0,1
1092,26,3770.0951852842886,26,2,1,0,0
1093,25,1434.3454461873057,28,4,0,1,1
1094,15,675.7590170406293,27,3,1,1,1
1095,25,1334.7912860559513,19,0,1,1,1
1096,22,4611.706610168195,25,0,1,0,1
1097,15,2949.7853054638013,13,6,0,0,0
1098,24,2714.053022849436,27,3,1,1,0
1099,11,3022.3286384930616,27,0,1,0,0
1100,16,1893.5385021579248,20,5,1,0,1
1101,29,4054.8243995656126,3,0,1,0,0
1102,17,2664.102621571224,16,7,0,1,1
1103,26,672.0647235670981,7,8,0,1,1
1104,4,732.4191116624085,12,2,1,1,1
1105,1,2730.60981786283,29,6,1,1,1
1106,8,4689.194068547112,15,4,0,0,0
1107,17,1610.925396213374,8,2,1,1,1
1108,3,4360.751727410169,23,4,0,1,0
1109,29,3844.0683742365086,17,9,0,0,0
1110,20,1314.2809702438435,1,6,0,1,1
1111,15,278.069666749588,29,6,0,0,0
1112,15,599.0515991976754,21,8,0,0,1
1113,24,3669.620275852457,8,7,0,0,1
1114,22,1078.381716399169,14,3,0,0,0
1115,14,1919.2275104764296,10,4,1,0,0
1116,26,2558.3259134314817,27,4,0,1,0
1117,28,3654.794025405798,19,9,1,0,0
1118,23,654.8329939697144,8,1,1,1,0
1119,14,2091.1953858595616,19,6,1,1,1
1120,24,2476.8572547992076,4,6,0,0,0
1121,2,2750.0526134605443,10,8,0,0,0
1122,13,4109.967142836562,23,8,0,1,1
1123,26,941.2231557117628,3,3,1,0,1
1124,14,4058.374113950449,4,4,1,1,1
1125,27,3495.104295713596,16,6,1,0,0
1126,24,2823.766989574901,24,9,1,0,1
1127,19,3527.6865649726024,4,6,0,0,1
1128,7,2118.8869208631163,25,9,1,1,1
1129,3,778.1481712438103,20,7,0,0,0
1130,15,3362.2496773003,29,7,1,0,0
1131,23,2670.894302759549,20,1,0,1,1
1132,14,3232.9365226596,13,8,1,1,0
1133,11,1756.194027039601,21,3,0,1,0
1134,15,4543.646228965195,17,0,1,0,0
1135,28,2978.112356020327,23,0,0,1,1
1136,13,518.4721730252818,25,4,0,1,1
1137,18,2304.0395544517005,16,6,0,1,1
1138,26,3806.144668243808,28,4,1,0,1
1139,6,3991.2593524881345,25,2,0,0,1
1140,3,2523.525558542418,17,6,0,0,0
1141,19,4484.263097073375,6,0,0,1,0
1142,15,1411.5753422520581,3,0,0,0,1
1143,25,2111.933616467506,20,1,0,0,0
1144,23,4503.124861787954,24,0,1,1,1
1145,5,4491.657910710736,4,8,0,0,0
1146,28,3459.9925672409363,8,3,1,0,0
1147,10,4309.004680898879,20,6,0,1,1
1148,7,534.98900808554,9,4,1,1,1
1149,25,4338.475383418104,22,6,1,1,0
1150,17,1671.037542096111,1,6,1,1,0
1151,7,973.82441089826,13,0,1,1,1
1152,22,1272.9121980760272,26,0,1,1,0
1153,26,2148.0456892680468,2,2,1,1,1
1154,12,1330.8408225618894,23,9,0,1,1
1155,25,1670.7811714808454,10,1,0,0,1
1156,17,761.3945817510462,23,6,0,0,0
1157,13,1551.2661512390928,19,2,0,0,1
1158,20,2904.1906912558056,17,6,1,0,1
1159,25,2265.0831696462133,24,8,1,0,1
1160,4,1798.9219300559648,13,0,1,1,1
1161,10,3757.6154313998586,29,2,0,1,0
1162,3,4478.198859827257,26,5,0,1,1
1163,9,3808.2671922217455,14,8,1,0,1
1164,13,1726.803440376628,27,4,0,0,0
1165,18,3747.766622404013,11,2,1,1,1
1166,15,844.7028941228509,10,7,1,1,1
1167,4,738.5581416473254,7,4,0,0,1
1168,15,1793.5724814771788,10,5,1,0,1
1169,22,4057.741608315879,24,1,0,1,0
1170,2,1307.106411487279,1,3,0,0,0
1171,15,409.94170360352996,14,0,0,0,0
1172,8,745.37672251114,3,3,0,1,0
1173,8,4307.850345794943,13,0,1,1,0
1174,17,3205.5380952617093,2,3,1,0,0
1175,12,1340.6857005128857,17,1,1,1,1
1176,19,2820.9495441080885,21,5,1,1,0
1177,10,2685.140149884217,3,5,0,0,1
1178,9,3311.6362943592403,26,7,0,0,1
1179,5,1242.6190166659198,15,8,1,1,0
1180,6,4335.574637252548,8,7,0,0,1
1181,20,1615.9059541920628,6,0,0,1,1
1182,26,3501.2451044835607,26,2,1,1,1
1183,2,179.01076722385295,9,5,1,0,0
1184,27,1926.0199364813213,25,0,0,1,1
1185,24,1823.3781079981607,11,7,1,0,0
1186,27,2763.073700056771,22,5,0,0,0
1187,13,456.4076827082628,2,0,0,0,1
1188,6,3971.6437312579305,9,9,1,0,0
1189,5,1167.1259286610857,18,1,1,1,1
1190,25,3417.48529292185,19,5,1,1,0
1191,1,4035.7394038960565,22,9,0,1,0
1192,21,2853.1970855834143,18,7,1,0,0
1193,22,3730.327712937729,5,4,1,1,0
1194,21,3343.115529853527,18,0,1,1,1
1195,6,1842.0960060448374,12,9,1,0,0
1196,6,4063.40684126447,4,1,0,0,1
1197,23,1544.036712439087,15,3,1,1,1
1198,16,2898.9432969824343,11,3,0,1,1
1199,4,3752.4489217935434,27,6,1,0,1
1200,11,1956.8839580812871,19,1,1,0,0
1201,24,1583.5612773253827,5,6,1,0,0
1202,23,2350.795449846831,6,6,0,1,1
1203,9,4108.021122310853,13,6,1,1,1
1204,23,4656.616639413757,23,2,1,0,1
1205,3,2770.908723013462,10,5,1,0,0
1206,19,3341.184406085894,24,5,0,1,0
1207,8,4526.0407489706795,25,3,1,0,1
1208,5,582.8795719234176,14,0,1,0,0
1209,4,1237.1850315442086,4,8,0,0,0
1210,24,3573.610030632754,20,1,0,1,0
1211,6,4136.347863370269,23,8,0,1,0
1212,2,4299.442238819832,12,7,0,0,1
1213,20,2134.0251665891697,15,0,1,1,0
1214,28,537.7655212301474,26,6,1,0,1
1215,11,2245.1292387681374,10,9,0,1,1
1216,4,1230.5994920145636,11,2,0,1,0
1217,15,1526.8626294834585,9,9,0,0,1
1218,6,3884.1110285037785,11,9,0,0,0
1219,22,470.08272152684566,2,8,1,1,0
1220,17,4155.14796565544,13,4,0,1,1
1221,24,2195.5785205384286,27,2,0,0,1
1222,6,3020.713262392916,22,7,1,0,0
1223,19,539.2959330548272,26,2,1,0,1
1224,25,1753.0594839506703,26,6,0,0,1
1225,2,539.5345031727443,8,6,0,0,0
1226,15,4811.564242117437,29,6,0,1,0
1227,11,4055.582081698627,21,0,1,0,1
1228,8,2352.200496346655,21,4,1,0,1
1229,26,1195.6524867859885,8,0,1,0,0
1230,19,4673.930015724276,1,6,0,1,0
1231,13,1788.5233190621616,6,7,0,1,0
1232,12,888.8237152681363,26,6,1,1,0
1233,5,2859.505503424379,13,0,1,0,1
